04/29/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - GROUNDWATER BUILDING FLOOR RINSE DOWN,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,7,294,99%,99.0%,1.,1.69,All Groundwater,NO,"1,101",<0.01,1%,0.78,"5,350.",Remediation Oil,NO,9,0.05,YES,1.11,43.50,<0.001,<0.001,<0.001,
04/29/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANK 4508 - DGF,SLUDGE,PLANT 1 - STORAGE FRAC TANKS BY FLARE,YES,Frac Tanks by Flare,NO,NO,60,"2,520",<10%,10.0%,1.,3.95,TK-4507 Waste Water Tank,YES,953,<0.01,90%,0.85,573.33,TK-4507 Waste Water Tank,NO,"7,292",4.18,YES,8.24,507.51,<0.001,<0.001,-,
04/29/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - OLD APIs,SOLIDS,PLANT 1 - CENTRIFUGE MIX TANKS,YES,TO,NO,NO,6,252,<10%,10.0%,1.,<0.01,Stripped Sour Water,YES,95,<0.01,90%,0.85,0.63,Stripped Sour Water,NO,729,<0.01,YES,0.82,0.55,<0.001,<0.001,-,
04/29/2014,307164,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - 3RD LAGOON,WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,60,"2,520",99%,99.0%,1.,<0.01,Fourth Lagoon,YES,"9,436",<0.01,1%,0.85,0.63,Fourth Lagoon,NO,81,<0.01,YES,9.52,0.01,<0.001,<0.001,<0.001,
04/29/2014,307164,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - 3RD LAGOON,WATER,PLANT 1 - TANK 774 SUMP,NO,Tank 774 Sump,NO,YES,120,"5,040",99%,99.0%,1.,<0.01,Fourth Lagoon,YES,"18,872",<0.01,1%,0.85,0.63,Fourth Lagoon,NO,162,<0.01,YES,19.03,0.01,<0.001,<0.001,<0.001,
04/30/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - OLD APIs,WATER,PLANT 1 - 4TH LAGOON ,NO,4th Lagoon,NO,YES,180,"7,560",99%,99.0%,1.,<0.01,Stripped Sour Water,YES,"28,308",<0.01,1%,0.85,0.63,Stripped Sour Water,NO,243,<0.01,YES,28.55,0.01,<0.001,<0.001,<0.001,
04/30/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - OLD APIs,SOLIDS,PLANT 1 - CENTRIFUGE MIX TANKS,YES,TO,NO,NO,200,"8,400",<10%,10.0%,1.,<0.01,Stripped Sour Water,YES,"3,177",<0.01,90%,0.85,0.63,Stripped Sour Water,NO,"24,305",0.02,YES,27.48,0.55,<0.001,<0.001,-,
04/30/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - CONCRETE PAD AND SKID AT CENTRIFUGE,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,20,840,99%,99.0%,1.,10.5,TK-4516 Slop Oil Tank Aqueous,NO,"3,145",0.03,1%,0.81,"1,543.33",TK-4516 Slop Oil Tank,YES,26,0.04,YES,3.17,22.99,<0.001,<0.001,<0.001,
04/30/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANK 4516 ,OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,35,"1,470",99%,90.0%,1.,10.5,TK-4516 Slop Oil Tank Aqueous,NO,"5,004",0.05,10%,0.81,"1,543.33",TK-4516 Slop Oil Tank,YES,452,0.7,YES,5.46,137.54,<0.001,<0.001,-,
04/30/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - STORAGE FRAC TANKS BY FLARE,OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,25,"1,050",99%,99.0%,1.,10.5,TK-4516 Slop Oil Tank Aqueous,NO,"3,932",0.04,1%,0.81,"1,543.33",TK-4516 Slop Oil Tank,YES,32,0.05,YES,3.96,22.99,<0.001,<0.001,-,
04/30/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANK 4516 ,SLUDGE,PLANT 1 - STORAGE FRAC TANKS BY FLARE,YES,Frac Tanks by Flare,NO,NO,195,"8,190",<10%,10.0%,1.,10.5,TK-4516 Slop Oil Tank Aqueous,NO,"3,098",0.03,90%,0.81,"1,543.33",TK-4516 Slop Oil Tank,YES,"22,675",35.,YES,25.77,"1,359.10",0.04,0.04,-,
05/01/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - STORAGE FRAC TANKS BY FLARE,OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,40,"1,680",99%,99.0%,1.,10.5,TK-4516 Slop Oil Tank Aqueous,NO,"6,291",0.07,1%,0.81,"1,543.33",TK-4516 Slop Oil Tank,YES,52,0.08,YES,6.34,22.99,<0.001,<0.001,-,
05/01/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANKS SECONDARY CONTAINMENTS - ENVIRONMENTAL,WASH WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,14,588,99%,99.0%,1.,-0-,Stormwater,NO,"2,202",-0-,1%,0.85,0.03,Stormwater,NO,19,<0.01,YES,2.22,<0.001,<0.001,<0.001,<0.001,
05/01/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - SAMPLE POINTS - ENVIRONMENTAL,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,5,210,99%,99.0%,1.,4.59,TK-4507 Waste Water Tank,NO,786,<0.01,1%,0.85,573.33,TK-4507 Waste Water Tank,NO,7,<0.01,YES,0.79,9.43,<0.001,<0.001,<0.001,
05/01/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANK 4516,OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,10,420,99%,90.0%,1.,10.5,TK-4516 Slop Oil Tank Aqueous,NO,"1,430",0.02,10%,0.81,"1,543.33",TK-4516 Slop Oil Tank,YES,129,0.2,YES,1.56,137.54,<0.001,<0.001,-,
05/01/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - STORAGE FRAC TANKS BY FLARE,SLUDGE,PLANT 1 - CENTRIFUGE MIX TANKS,YES,TO,NO,NO,130,"5,460",<10%,10.0%,1.,10.5,TK-4516 Slop Oil Tank Aqueous,NO,"2,065",0.02,90%,0.81,"1,543.33",TK-4516 Slop Oil Tank,YES,"15,117",23.33,YES,17.18,"1,359.10",0.02,0.02,-,
05/01/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - GOOD OIL FRAC TANK AT CENTRIFUGE,OIL,PLANT 1 - CENTRIFUGE MIX TANKS,YES,TO,NO,NO,130,"5,460",<10%,10.0%,1.,10.5,TK-4516 Slop Oil Tank Aqueous,NO,"2,065",0.02,90%,0.9,816.67,TK-4516 Slop Oil Tank,NO,"16,728",13.66,YES,18.79,728.08,0.01,0.01,-,
05/01/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANK 4516 ,SLUDGE,PLANT 1 - STORAGE FRAC TANKS BY FLARE,YES,Frac Tanks by Flare,NO,NO,130,"5,460",<10%,10.0%,1.,10.5,TK-4516 Slop Oil Tank Aqueous,NO,"2,065",0.02,90%,0.81,"1,543.33",TK-4516 Slop Oil Tank,YES,"15,117",23.33,YES,17.18,"1,359.10",0.02,0.02,-,
05/01/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANK 4508 - DGF,SLUDGE,PLANT 1 - STORAGE FRAC TANKS B5 FLARE,YES,Frac Tanks by Flare,NO,NO,65,"2,730",<10%,10.0%,1.,3.95,TK-4507 Waste Water Tank,YES,"1,033",<0.01,90%,0.85,573.33,TK-4507 Waste Water Tank,NO,"7,899",4.53,YES,8.93,507.51,<0.001,<0.001,-,
05/02/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - 4TH LAGOON,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,10,420,99%,99.0%,1.,<0.01,Fourth Lagoon,YES,"1,573",<0.01,1%,0.85,0.63,Fourth Lagoon,NO,14,<0.01,YES,1.59,0.01,<0.001,<0.001,<0.001,
05/02/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 -STORAGE FRAC TANKS BY FLARE,OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,20,840,99%,99.0%,1.,10.5,TK-4516 Slop Oil Tank Aqueous,NO,"3,145",0.03,1%,0.81,"1,543.33",TK-4516 Slop Oil Tank,YES,26,0.04,YES,3.17,22.99,<0.001,<0.001,-,
05/02/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANK 60 - OIL DRAIN,OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,9,378,99%,90.0%,1.,3.52,TK-60 Equalization Tank Aqueous,NO,"1,287",<0.01,10%,0.85,"1,230.",TK-60 Equalization Tank,NO,122,0.15,YES,1.41,109.36,<0.001,<0.001,-,
05/02/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - MORGAN BOX,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,7,294,99%,99.0%,1.,-0-,Stormwater,NO,"1,101",-0-,1%,0.85,0.03,Stormwater,NO,9,<0.01,YES,1.11,<0.001,<0.001,<0.001,<0.001,
05/02/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - PROOPER PIT,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,5,210,99%,99.0%,1.,0.01,Prooper Pit,YES,786,<0.01,1%,0.85,0.63,Prooper Pit,NO,7,<0.01,YES,0.79,0.02,<0.001,<0.001,<0.001,
05/02/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - 1ST LAGOON,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,8,336,99%,99.0%,1.,<0.01,Fourth Lagoon,NO,"1,258",<0.01,1%,0.85,0.63,Fourth Lagoon,NO,11,<0.01,YES,1.27,0.01,<0.001,<0.001,<0.001,
05/02/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANK 4516 ,SLUDGE,PLANT 1 - CENTRIFUGE MIX TANKS,YES,TO,NO,NO,20,840,<10%,10.0%,1.,10.5,TK-4516 Slop Oil Tank Aqueous,NO,318,<0.01,90%,0.81,"1,543.33",TK-4516 Slop Oil Tank,YES,"2,326",3.59,YES,2.64,"1,359.10",<0.001,<0.001,-,
05/02/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - STORAGE FRAC TANKS BY FLARE,SLUDGE,PLANT 1 - CENTRIFUGE MIX TANKS,YES,TO,NO,NO,130,"5,460",<10%,10.0%,1.,10.5,TK-4516 Slop Oil Tank Aqueous,NO,"2,065",0.02,90%,0.81,"1,543.33",TK-4516 Slop Oil Tank,YES,"15,117",23.33,YES,17.18,"1,359.10",0.02,0.02,-,
05/02/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANK 4508 - DGF,SLUDGE AND WATER,PLANT 1 - STORAGE FRAC TANKS BY FLARE,YES,Frac Tanks by Flare,NO,NO,60,"2,520",10-30%,10.0%,1.,3.95,TK-4507 Waste Water Tank,YES,953,<0.01,90%,0.85,573.33,TK-4507 Waste Water Tank,NO,"7,292",4.18,YES,8.24,507.51,<0.001,<0.001,-,
05/05/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - 1ST LAGOON,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,8,336,99%,99.0%,1.,<0.01,Fourth Lagoon,NO,"1,258",<0.01,1%,0.85,0.63,Fourth Lagoon,NO,11,<0.01,YES,1.27,0.01,<0.001,<0.001,<0.001,
05/05/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANK 4516 ,OIL,PLANT 1 - CENTRIFUGE MIX TANKS,YES,TO,NO,NO,40,"1,680",<10%,10.0%,1.,10.5,TK-4516 Slop Oil Tank Aqueous,NO,635,<0.01,90%,0.81,"1,543.33",TK-4516 Slop Oil Tank,YES,"4,651",7.18,YES,5.29,"1,359.10",<0.011,<0.011,-,
05/05/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - SKID AND CONCRETE PAD AT CENTRIFUGE,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,12,504,99%,99.0%,1.,10.5,TK-4516 Slop Oil Tank Aqueous,NO,"1,887",0.02,1%,0.81,"1,543.33",TK-4516 Slop Oil Tank,YES,16,0.02,YES,1.9,22.99,<0.001,<0.001,<0.001,
05/05/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANK 4516 ,OIL,PLANT 1 - STORAGE FRAC TANKS BY FLARE,YES,Frac Tanks by Flare,NO,NO,60,"2,520",<10%,10.0%,1.,10.5,TK-4516 Slop Oil Tank Aqueous,NO,953,0.01,90%,0.81,"1,543.33",TK-4516 Slop Oil Tank,YES,"6,977",10.77,YES,7.93,"1,359.10",0.01,0.01,-,
05/05/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANK 4508 - DGF,SLUDGE,PLANT 1 - STORAGE FRAC TANKS BY FLARE,YES,Frac Tanks by Flare,NO,NO,65,"2,730",<10%,10.0%,1.,3.95,TK-4507 Waste Water Tank,YES,"1,033",<0.01,90%,0.85,573.33,TK-4507 Waste Water Tank,NO,"7,899",4.53,YES,8.93,507.51,<0.001,<0.001,-,
05/05/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - GOOD OIL FRAC TANK AT CENTRIFUGE,OIL,PLANT 1 - CENTRIFUGE MIX TANKS,YES,TO,NO,NO,60,"2,520",<10%,10.0%,1.,10.5,TK-4516 Slop Oil Tank Aqueous,NO,953,0.01,90%,0.9,816.67,TK-4516 Slop Oil Tank,NO,"7,720",6.31,YES,8.67,728.08,<0.011,<0.011,-,
05/05/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - STORAGE FRAC TANKS BY FLARE,OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,45,"1,890",99%,99.0%,1.,10.5,TK-4516 Slop Oil Tank Aqueous,NO,"7,077",0.07,1%,0.81,"1,543.33",TK-4516 Slop Oil Tank,YES,58,0.09,YES,7.14,22.99,<0.001,<0.001,-,
05/06/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - CENTRIFUGE NON HAZ MIX TANK,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,40,"1,680",99%,99.0%,1.,10.5,TK-4516 Slop Oil Tank Aqueous,NO,"6,291",0.07,1%,0.9,816.67,TK-4516 Slop Oil Tank,NO,57,0.05,YES,6.35,17.76,<0.001,<0.001,<0.001,
05/06/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - SKID AND CONCRETE PAD AT CENTRIFUGE,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,15,630,99%,99.0%,1.,10.5,TK-4516 Slop Oil Tank Aqueous,NO,"2,359",0.02,1%,0.9,816.67,TK-4516 Slop Oil Tank,NO,21,0.02,YES,2.38,17.76,<0.001,<0.001,<0.001,
05/06/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - OLD APIs,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,20,840,99%,99.9%,1.,<0.01,Stripped Sour Water,YES,"3,174",<0.01,0%,0.85,"4,495.34",Stripped Sour Water Oil,NO,3,0.01,YES,3.18,3.83,<0.001,<0.001,<0.001,
05/06/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - MORGAN BOX,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,5,210,99%,99.0%,1.,-0-,Stormwater,NO,786,-0-,1%,0.85,0.03,Stormwater,NO,7,<0.01,YES,0.79,<0.001,<0.001,<0.001,<0.001,
05/06/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - PROOPER PIT,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,6,252,99%,99.0%,1.,0.01,Prooper Pit,YES,944,<0.01,1%,0.85,0.63,Prooper Pit,NO,8,<0.01,YES,0.95,0.02,<0.001,<0.001,<0.001,
05/06/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - STORAGE FRAC TANKS BY FLARE,OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,20,840,99%,99.0%,1.,10.5,TK-4516 Slop Oil Tank Aqueous,NO,"3,145",0.03,1%,0.81,"1,543.33",TK-4516 Slop Oil Tank,YES,26,0.04,YES,3.17,22.99,<0.001,<0.001,-,
05/06/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - STORAGE FRAC TANKS BY FLARE,SLUDGE,PLANT 1 - CENTRIFUGE MIX TANKS,YES,TO,NO,NO,130,"5,460",<10%,10.0%,1.,10.5,TK-4516 Slop Oil Tank Aqueous,NO,"2,065",0.02,90%,0.81,"1,543.33",TK-4516 Slop Oil Tank,YES,"15,117",23.33,YES,17.18,"1,359.10",0.02,0.02,-,
05/07/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - CONCRETE PAD AND SKID AT CENTRIFUGE,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,10,420,99%,99.0%,1.,10.5,TK-4516 Slop Oil Tank Aqueous,NO,"1,573",0.02,1%,0.9,816.67,TK-4516 Slop Oil Tank,NO,14,0.01,YES,1.59,17.76,<0.001,<0.001,<0.001,
05/07/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - STORAGE FRAC TANKS BY FLARE,OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,25,"1,050",99%,99.0%,1.,10.5,TK-4516 Slop Oil Tank Aqueous,NO,"3,932",0.04,1%,0.81,"1,543.33",TK-4516 Slop Oil Tank,YES,32,0.05,YES,3.96,22.99,<0.001,<0.001,-,
05/07/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - PROOPER PIT,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,5,210,99%,99.0%,1.,0.01,Prooper Pit,YES,786,<0.01,1%,0.85,0.63,Prooper Pit,NO,7,<0.01,YES,0.79,0.02,<0.001,<0.001,<0.001,
05/07/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - 1ST LAGOON,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,9,378,99%,99.0%,1.,<0.01,Fourth Lagoon,NO,"1,415",<0.01,1%,0.85,0.63,Fourth Lagoon,NO,12,<0.01,YES,1.43,0.01,<0.001,<0.001,<0.001,
05/08/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANKS SECONDARY CONTAINMENTS AT ENVIRONMENTAL ,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,30,"1,260",99%,99.0%,1.,-0-,Stormwater,NO,"4,718",-0-,1%,0.85,0.03,Stormwater,NO,41,<0.01,YES,4.76,<0.001,<0.001,<0.001,<0.001,
05/08/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - SKID AND CONCRETE PAD CENTRIFUGE,OILY STORM WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,25,"1,050",99%,99.0%,1.,-0-,Stormwater,NO,"3,932",-0-,1%,0.85,0.03,Stormwater,NO,34,<0.01,YES,3.97,<0.001,<0.001,<0.001,<0.001,
05/08/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - SWITCHED TO NEW HOSES AT CENTRIFUGE,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,5,210,99%,99.0%,1.,10.5,TK-4516 Slop Oil Tank Aqueous,NO,786,<0.01,1%,0.9,816.67,TK-4516 Slop Oil Tank,NO,7,<0.01,YES,0.79,17.76,<0.001,<0.001,<0.001,
05/08/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANK 26,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,20,840,99%,99.0%,1.,-0-,Stormwater,NO,"3,145",-0-,1%,0.85,0.03,Stormwater,NO,27,<0.01,YES,3.17,<0.001,<0.001,<0.001,<0.001,
05/08/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - STORAGE FRAC TANKS BY FLARE,SLUDGE,PLANT 1 - CENTRIFUGE MIX TANKS,YES,TO,NO,NO,195,"8,190",<10%,10.0%,1.,10.5,TK-4516 Slop Oil Tank Aqueous,NO,"3,098",0.03,90%,0.81,"1,543.33",TK-4516 Slop Oil Tank,YES,"22,675",35.,YES,25.77,"1,359.10",0.04,0.04,-,
05/08/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - FRAC TANKS - TANK 4516 - CENTRIFUGE,OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,65,"2,730",99%,99.0%,1.,10.5,TK-4516 Slop Oil Tank Aqueous,NO,"10,222",0.11,1%,0.9,816.67,TK-4516 Slop Oil Tank,NO,93,0.08,YES,10.32,17.76,<0.001,<0.001,-,
05/08/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANK 4508 - DGF,SLUDGE,PLANT 1 - STORAGE FRAC TANKS BY FLARE,YES,Frac Tanks by Flare,NO,NO,65,"2,730",<10%,10.0%,1.,3.95,TK-4507 Waste Water Tank,YES,"1,033",<0.01,90%,0.85,573.33,TK-4507 Waste Water Tank,NO,"7,899",4.53,YES,8.93,507.51,<0.001,<0.001,-,
05/08/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - STORAGE FRAC TANKS BY FLARE,SLUDGE,PLANT 1 - CENTRIFUGE MIX TANKS,YES,TO,NO,NO,65,"2,730",<10%,10.0%,1.,10.5,TK-4516 Slop Oil Tank Aqueous,NO,"1,033",0.01,90%,0.81,"1,543.33",TK-4516 Slop Oil Tank,YES,"7,558",11.67,YES,8.59,"1,359.10",0.01,0.01,-,
05/09/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - 4TH LAGOON,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,10,420,99%,99.0%,1.,<0.01,Fourth Lagoon,YES,"1,573",<0.01,1%,0.85,0.63,Fourth Lagoon,NO,14,<0.01,YES,1.59,0.01,<0.001,<0.001,<0.001,
05/09/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - PROOPER PIT,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,5,210,99%,99.0%,1.,0.01,Prooper Pit,YES,786,<0.01,1%,0.85,0.63,Prooper Pit,NO,7,<0.01,YES,0.79,0.02,<0.001,<0.001,<0.001,
05/09/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - STORAGE FRAC TANKS BY FLARE,SLUDGE,PLANT 1 - CENTRIFUGE MIX TANKS,YES,TO,NO,NO,65,"2,730",<10%,10.0%,1.,10.5,TK-4516 Slop Oil Tank Aqueous,NO,"1,033",0.01,90%,0.81,"1,543.33",TK-4516 Slop Oil Tank,YES,"7,558",11.67,YES,8.59,"1,359.10",0.01,0.01,-,
05/09/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANKS SECONDARY CONTAINMENTS -ENVIRONMENTAL,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,40,"1,680",99%,99.0%,1.,-0-,Stormwater,NO,"6,291",-0-,1%,0.85,0.03,Stormwater,NO,54,<0.01,YES,6.34,<0.001,<0.001,<0.001,<0.001,
05/09/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - SAMPLE POINTS - ENVIRONMENTAL,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,6,252,99%,99.0%,1.,4.59,TK-4507 Waste Water Tank,NO,944,<0.01,1%,0.85,573.33,TK-4507 Waste Water Tank,NO,8,<0.01,YES,0.95,9.43,<0.001,<0.001,<0.001,
05/09/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANK 60 - OIL DRAIN,OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,12,504,70-90%,90.0%,1.,3.52,TK-60 Equalization Tank Aqueous,NO,"1,716",<0.01,10%,0.85,"1,230.",TK-60 Equalization Tank,NO,162,0.2,YES,1.88,109.36,<0.001,<0.001,-,
05/09/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANK 4516 ,SLUDGE,PLANT 1 - CENTRIFUGE MIX TANKS,YES,TO,NO,NO,65,"2,730",<10%,10.0%,1.,10.5,TK-4516 Slop Oil Tank Aqueous,NO,"1,033",0.01,90%,0.81,"1,543.33",TK-4516 Slop Oil Tank,YES,"7,558",11.67,YES,8.59,"1,359.10",0.01,0.01,-,
05/09/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANK 4516 ,OIL,PLANT 1 - CENTRIFUGE MIX TANKS,YES,TO,NO,NO,60,"2,520",<10%,10.0%,1.,10.5,TK-4516 Slop Oil Tank Aqueous,NO,953,0.01,90%,0.81,"1,543.33",TK-4516 Slop Oil Tank,YES,"6,977",10.77,YES,7.93,"1,359.10",0.01,0.01,-,
05/12/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANKS SECONDARY CONTAINMENTS -ENVIRONMENTAL,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,65,"2,730",99%,99.0%,1.,-0-,Stormwater,NO,"10,222",-0-,1%,0.85,0.03,Stormwater,NO,88,<0.01,YES,10.31,<0.001,<0.001,<0.001,<0.001,
05/12/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANKS SECONDARY CONTAINMENTS - ENVIRONMENTAL ,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,65,"2,730",99%,99.0%,1.,-0-,Stormwater,NO,"10,222",-0-,1%,0.85,0.03,Stormwater,NO,88,<0.01,YES,10.31,<0.001,<0.001,<0.001,<0.001,
