,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TABLE: VACUUM TRUCK MOVEMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End-Of-Line Quarterly Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Suncor Energy (U.S.A.), Inc. Commerce City Refinery ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Aqueous Phase Data,,,,,,,Organic Phase Data,,,,,,,,,,,,,
05/22/2013,LV-4,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANK 60 - OIL DRAIN,OIL,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,7,294,70-90%,70.0%,,3.52,TK-60 Equalization Tank Aqueous,NO,#VALUE!,#VALUE!,30%,0.85,"1,230",TK-60 Equalization Tank,NO,284,0.35,YES,#VALUE!,#VALUE!,#VALUE!,#VALUE!,-,
05/22/2013,LV-4,CRUDE DOCKS UNLOADING,CRUDE DOCKS - UNDERGROUND TANK - TANK 101,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,YES,NO,55,"2,310",>90%,90.0%,1,11.33,T-101 Underground Storage Tank Aqueous,YES,"7,863",0.09,10%,0.86,"1,144.29",T-101 Underground Storage Tank Oil,NO,754,0.86,YES,8.62,110.47,<0.001,-,-,
05/23/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,P1 N – Sumps/Wells/Trenches (clean truck),OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,5,210,>90%,90.0%,1,2.07,All Groundwater,YES,715,<0.01,10%,0.76,"7,457.5",Remediation Oil,YES,60,0.45,YES,0.78,580.76,<0.001,<0.001,-,
05/23/2013,LV-7,METRO,Metro - East of the ditch,OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,3,126,>90%,90.0%,1,2.07,All Groundwater,YES,429,<0.01,10%,0.76,"7,457.5",Remediation Oil,YES,36,0.27,YES,0.47,580.76,<0.001,<0.001,-,
05/23/2013,LV-7,METRO,Metro - West of the ditch,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,4,168,99%,99.0%,1,2.07,All Groundwater,YES,629,<0.01,1%,0.76,"7,457.5",Remediation Oil,YES,5,0.04,YES,0.63,58.67,<0.001,<0.001,<0.001,
05/23/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,P1 N – Sumps/Wells/Trenches (clean truck),OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,5,210,>90%,90.0%,1,2.07,All Groundwater,YES,715,<0.01,10%,0.76,"7,457.5",Remediation Oil,YES,60,0.45,YES,0.78,580.76,<0.001,<0.001,-,
05/23/2013,LV-6,DENVER TRUCK TERMINAL,DENVER TERMINAL -TR-2,DIESEL AND GASOLINE,PLANT 2 - TANK 20,YES, VAC PAD,YES,NO,128,"5,376",<10%,10.0%,1,25.6,Denver Truck Terminal Aqueous,YES,"2,033",0.05,90%,0.77,"6,753.33",Denver Truck Terminal Oil,YES,"14,097",95.2,YES,16.13,"5,905.26",0.10,-,-,
05/23/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 52 -PUMP CONTAINMENT,OILY STORM WATER,PLANT 1 - VAC PAD/JOE R,NO, VAC PAD,NO,YES,4,168,99%,99.0%,1,<0.01,Stormwater,NO,629,<0.01,1%,0.85,0.03,Stormwater,NO,5,<0.01,YES,0.63,<0.001,<0.001,<0.001,<0.001,
05/23/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 3801 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD/JOE R,NO, VAC PAD,NO,YES,35,"1,470",>90%,95.5%,1,0.1,Ultra Low Sulfur Diesel,NO,"5,310",<0.01,5%,0.84,10,Ultra Low Sulfur Diesel,NO,210,<0.01,YES,5.52,0.48,<0.001,<0.001,<0.001,
05/23/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 3801 - PUMP CONTAINMENT,STORMWATER,PLANT 1 - VAC PAD/JOE R,NO, VAC PAD,NO,YES,3,126,99%,99.0%,1,<0.01,Stormwater,NO,472,<0.01,1%,0.85,0.03,Stormwater,NO,4,<0.01,YES,0.48,<0.001,<0.001,<0.001,<0.001,
05/23/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - DRUM D-385 WATER DRAW,OILY WATER,PLANT 1 - VAC PAD/JOE R,NO, VAC PAD,NO,YES,5,210,>90%,95.5%,1,0.02,Diesel,NO,759,<0.01,5%,0.86,2,Diesel,NO,31,<0.01,YES,0.79,0.10,<0.001,<0.001,<0.001,
05/23/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 64/65/66 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD/JOE R,NO, VAC PAD,NO,YES,5,210,>90%,95.5%,1,0.02,Diesel,NO,759,<0.01,5%,0.86,2,Diesel,NO,31,<0.01,YES,0.79,0.10,<0.001,<0.001,<0.001,
05/23/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 1 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD/JOE R,YES, VAC PAD,NO,NO,1,42,>90%,95.5%,1,3.2,NAPHTHA,NO,152,<0.01,5%,0.76,320,NAPHTHA,NO,5,<0.01,YES,0.16,14.14,<0.001,<0.001,-,
05/23/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 67 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD/JOE R,YES, VAC PAD,NO,NO,4,168,>90%,95.5%,1,376,"NAPHTHA, LIGHT",NO,607,0.23,5%,0.67,"37,600","NAPHTHA, LIGHT",NO,19,0.72,YES,0.63,"1,511.92",<0.001,<0.001,-,
05/23/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 34 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD/JOE R,YES, VAC PAD,NO,NO,1,42,>90%,95.5%,1,110.13,Post-GBR Gasoline,NO,152,0.02,5%,0.75,"11,012.5",Post-GBR Gasoline,NO,5,0.06,YES,0.16,482.27,<0.001,<0.001,-,
05/23/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 778 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD/JOE R,YES, VAC PAD,NO,NO,2,84,>90%,95.5%,1,24,Crude,NO,303,<0.01,5%,0.79,"2,400",Crude,NO,11,0.03,YES,0.31,109.27,<0.001,<0.001,-,
05/23/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 776 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD/JOE R,YES, VAC PAD,NO,NO,5,210,>90%,95.5%,1,24,Crude,NO,759,0.02,5%,0.79,"2,400",Crude,NO,28,0.07,YES,0.79,109.27,<0.001,<0.001,-,
05/23/2013,LV-4,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - CENTRIFUGE STORAGE FRAC TANK,OIL,PLANT 1 - CENTRIFUGE MIX TANKS,YES,TO,NO,NO,120,"5,040",<10%,10.0%,1,10.5,TK-4516 Slop Oil Tank Aqueous,NO,"1,906",0.02,90%,0.82,"1,633.33",TK-4516 Slop Oil Tank,YES,"14,051",22.95,YES,15.96,"1,439.47",0.02,0.02,-,
05/23/2013,LV-4,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANK 60 - OIL DRAIN,OIL,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,2,84,>90%,90.0%,,3.52,TK-60 Equalization Tank Aqueous,NO,#VALUE!,#VALUE!,10%,0.85,"1,230",TK-60 Equalization Tank,NO,27,0.03,YES,#VALUE!,#VALUE!,#VALUE!,#VALUE!,-,
05/23/2013,LV-1,PLANT 2 - UNIT 210 - #2 OMD TANK FARM,PLANT 2 - CRUDE DOCKS SUMP,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,2,84,99%,99.0%,1,24,Crude,NO,315,<0.01,1%,0.79,"2,400",Crude,NO,3,<0.01,YES,0.32,42.81,<0.001,<0.001,<0.001,
05/23/2013,LV-1,PLANT 2 - UNIT 210 - #2 OMD TANK FARM,PLANT 2 - TANK 62 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,2,84,99%,95.5%,1,0.6,Jet,NO,303,<0.01,5%,0.79,60,Jet,NO,11,<0.01,YES,0.31,2.74,<0.001,<0.001,-,
05/23/2013,LV-1,PLANT 2 - UNIT 210 - #2 OMD TANK FARM,PLANT 2 - TANK 57 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,1,42,99%,95.5%,1,0.6,Jet,NO,152,<0.01,5%,0.79,60,Jet,NO,6,<0.01,YES,0.16,2.74,<0.001,<0.001,-,
05/23/2013,LV-1,PLANT 2 - UNIT 210 - #2 OMD TANK FARM,PLANT 2 - TANK 12 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,8,336,99%,95.5%,1,0.6,Jet,NO,"1,214",<0.01,5%,0.79,60,Jet,NO,45,<0.01,YES,1.26,2.74,<0.001,<0.001,-,
05/23/2013,LV-1,PLANT 2 - UNIT 210 - #2 OMD TANK FARM,PLANT 2 - TANK 45 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,2,84,99%,95.5%,1,0.02,Diesel,NO,303,<0.01,5%,0.86,2,Diesel,NO,12,<0.01,YES,0.32,0.10,<0.001,<0.001,<0.001,
05/23/2013,LV-1,PLANT 2 - UNIT 210 - #2 OMD TANK FARM,PLANT 2 - TANK 44 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,15,630,99%,95.5%,1,470,Reformate,NO,"2,276",1.07,5%,0.81,"47,000",Reformate,NO,87,4.09,YES,2.36,"2,182.68",<0.011,<0.011,<0.011,
05/23/2013,LV-1,PLANT 2 - UNIT 210 - #2 OMD TANK FARM,PLANT 2 - TANK 37 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,1,42,99%,95.5%,1,3.2,NAPHTHA,NO,152,<0.01,5%,0.76,320,NAPHTHA,,5,<0.01,YES,0.16,14.14,<0.001,<0.001,<0.001,
05/23/2013,LV-1,PLANT 2 - UNIT 210 - #2 OMD TANK FARM,PLANT 2 - TANK 6 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,88,"3,696",99%,95.5%,1,24,Crude,NO,"13,350",0.32,5%,0.79,"2,400",Crude,NO,497,1.19,YES,13.85,109.27,<0.001,<0.001,-,
05/23/2013,LV-4,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 -DEWATERING BOX,SLUDGE,PLANT 1 - TANK 29,NO, VAC PAD,NO,YES,50,"2,100",10-30%,10.0%,1,4.17,sludge processing,NO,794,<0.01,90%,1.07,417,sludge processing,NO,"7,656",3.19,YES,8.45,378.20,<0.001,<0.001,<0.001,
05/24/2013,LV-1,PLANT 2 - UNIT 210 - #2 OMD TANK FARM,PLANT 2 - TANK 6 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,60,"2,520",99%,95.5%,1,24,Crude,NO,"9,103",0.22,5%,0.79,"2,400",Crude,NO,339,0.81,YES,9.44,109.27,<0.001,<0.001,-,
05/24/2013,LV-1,PLANT 2 - UNIT 210 - #2 OMD TANK FARM,PLANT 2 - TANK 58 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,55,"2,310",99%,95.5%,1,376,"NAPHTHA, LIGHT",NO,"8,344",3.14,5%,0.67,"37,600","NAPHTHA, LIGHT",NO,263,9.88,YES,8.61,"1,511.92",0.01,0.01,-,
05/24/2013,LV-1,PLANT 2 - UNIT 210 - #2 OMD TANK FARM,PLANT 2 - SAMPLE POINTS #2 OMD,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,5,210,99%,99.0%,1,46.1,Tank 20 Water Draw,NO,786,0.04,1%,0.85,"5,762.5",Tank 20 Water Draw,NO,7,0.04,YES,0.79,94.76,<0.001,<0.001,<0.001,
05/24/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,P1 N - Monitoring Trenches North of Pond/Swale,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,12,504,>90%,90.0%,1,2.07,All Groundwater,YES,"1,716",<0.01,10%,0.76,"7,457.5",Remediation Oil,YES,144,1.08,YES,1.86,580.76,<0.001,<0.001,<0.001,
05/24/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,P1 N – Sumps/Wells/Trenches (clean truck),OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,10,420,>90%,90.0%,1,2.07,All Groundwater,YES,"1,430",<0.01,10%,0.76,"7,457.5",Remediation Oil,YES,120,0.9,YES,1.55,580.76,<0.001,<0.001,-,
05/24/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 775 - SUMP / WATER DRAW,OILY WATER,PLANT 1 - VAC PAD/JOHN G,YES, VAC PAD,NO,NO,60,"2,520",>90%,95.5%,1,24,Crude,NO,"9,103",0.22,5%,0.79,"2,400",Crude,NO,339,0.81,YES,9.44,109.27,<0.001,<0.001,-,
05/24/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 58 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD/JOHN G,YES, VAC PAD,NO,NO,5,210,>90%,95.5%,1,10.5,TK-4516 Slop Oil Tank Aqueous,NO,759,<0.01,5%,0.82,"1,633.33",TK-4516 Slop Oil Tank,YES,29,0.05,YES,0.79,70.80,<0.001,<0.001,-,
05/24/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 3801 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD/JOHN G,NO, VAC PAD,NO,YES,30,"1,260",>90%,95.5%,1,0.1,Ultra Low Sulfur Diesel,NO,"4,551",<0.01,5%,0.84,10,Ultra Low Sulfur Diesel,NO,180,<0.01,YES,4.73,0.48,<0.001,<0.001,<0.001,
05/24/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 78 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD/JOHN G,YES, VAC PAD,NO,NO,5,210,>90%,95.5%,1,110.13,Post-GBR Gasoline,NO,759,0.08,5%,0.75,"11,012.5",Post-GBR Gasoline,NO,27,0.3,YES,0.79,482.27,<0.001,<0.001,-,
05/24/2013,LV-2,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - FLARE SUMP,WATER,PLANT 1 - VAC PAD/JOHN G,NO, VAC PAD,NO,YES,10,420,99%,99.0%,1,4.03,"Knockout Water, Fuel Gas (Hydrocraker)",NO,"1,573",<0.01,1%,0.73,"3,150","Knockout Water, Fuel Gas (Hydrocraker)",NO,12,0.04,YES,1.58,27.06,<0.001,<0.001,<0.001,
05/24/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 77 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD/JOHN G,YES, VAC PAD,NO,NO,0.5,21,>90%,95.5%,1,360,Gasoline,NO,76,0.03,5%,0.77,"36,000",Gasoline,NO,3,0.1,YES,0.08,"1,612.53",<0.001,<0.001,-,
05/24/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - SPIDER BOX OMD,OILY WATER,PLANT 1 - VAC PAD/JOHN G,YES, VAC PAD,NO,NO,45,"1,890",>90%,90.0%,,4.42,"Spider Sump, Aqueous Layer",NO,#VALUE!,#VALUE!,10%,0.8,"2,152.08","Spider Sump, Oil Layer",NO,571,1.23,YES,#VALUE!,#VALUE!,#VALUE!,#VALUE!,-,
05/24/2013,LV-2,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - DRUM D-322 CONTAINMENT - STORMWATER/WATER,WATER,PLANT 1 - VAC PAD/JOHN G,NO, VAC PAD,NO,YES,5,210,99%,99.0%,1,<0.01,Stormwater,NO,786,<0.01,1%,0.85,0.03,Stormwater,NO,7,<0.01,YES,0.79,<0.001,<0.001,<0.001,<0.001,
05/24/2013,LV-4,CRUDE DOCKS UNLOADING,CRUDE DOCKS - UNDERGROUND TANK - TANK 101,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,YES,NO,55,"2,310",>90%,90.0%,1,11.33,T-101 Underground Storage Tank Aqueous,YES,"7,863",0.09,10%,0.86,"1,144.29",T-101 Underground Storage Tank Oil,NO,754,0.86,YES,8.62,110.47,<0.001,-,-,
05/24/2013,LV-4,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANK 60 - OIL DRAIN,OIL,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,2,84,>90%,90.0%,,3.52,TK-60 Equalization Tank Aqueous,NO,#VALUE!,#VALUE!,10%,0.85,"1,230",TK-60 Equalization Tank,NO,27,0.03,YES,#VALUE!,#VALUE!,#VALUE!,#VALUE!,-,
05/24/2013,LV-4,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANK 4513 - SLUDGE,SLUDGE AND WATER,PLANT 1 - TANK 29,NO, VAC PAD,NO,YES,60,"2,520",10-30%,10.0%,1,4.17,sludge processing,NO,953,<0.01,90%,1.07,417,sludge processing,NO,"9,187",3.83,YES,10.14,378.20,<0.001,<0.001,<0.001,
05/24/2013,LV-2,DENVER TRUCK TERMINAL,DENVER TERMINAL - 6000 GAL SLOP TANK,OILY WATER,PLANT 1 - VAC PAD/JOHN G,NO, VAC PAD,YES,NO,10,420,>90%,90.0%,1,25.6,Denver Truck Terminal Aqueous,YES,"1,430",0.04,10%,0.77,"6,753.33",Denver Truck Terminal Oil,YES,122,0.83,YES,1.55,556.04,<0.001,-,-,
05/24/2013,LV-2,DENVER TRUCK TERMINAL,DENVER TERMINAL - 6000 GAL SLOP TANK,DIESEL AND GAS,PLANT 2 - TANK 20/BRIAN M,NO,Tank 20,YES,NO,30,"1,260",<10%,10.0%,1,25.6,Denver Truck Terminal Aqueous,YES,477,0.01,90%,0.77,"6,753.33",Denver Truck Terminal Oil,YES,"3,304",22.31,YES,3.78,"5,905.26",0.02,-,-,
05/25/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,P1 N – Sumps/Wells/Trenches (clean truck),OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,8,336,>90%,90.0%,1,2.07,All Groundwater,YES,"1,144",<0.01,10%,0.76,"7,457.5",Remediation Oil,YES,96,0.72,YES,1.24,580.76,<0.001,<0.001,-,
05/25/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,P1 N - Monitoring Trenches North of Pond/Swale,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,12,504,>90%,90.0%,1,2.07,All Groundwater,YES,"1,716",<0.01,10%,0.76,"7,457.5",Remediation Oil,YES,144,1.08,YES,1.86,580.76,<0.001,<0.001,<0.001,
05/26/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,P1 N – Sumps/Wells/Trenches (clean truck),OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,6,252,>90%,90.0%,1,2.07,All Groundwater,YES,858,<0.01,10%,0.76,"7,457.5",Remediation Oil,YES,72,0.54,YES,0.93,580.76,<0.001,<0.001,-,
05/26/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,P1 N - Monitoring Trenches North of Pond/Swale,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,8,336,>90%,90.0%,1,2.07,All Groundwater,YES,"1,144",<0.01,10%,0.76,"7,457.5",Remediation Oil,YES,96,0.72,YES,1.24,580.76,<0.001,<0.001,<0.001,
05/26/2013,LV-7,PLANT 2 - UNIT 057 - FLARE SYSTEM,north aggreko generator by flare,DIESEL,PLANT 2 - LOWER API,NO, VAC PAD,NO,YES,2,84,<10%,10.0%,1,0.02,Diesel,NO,32,<0.01,90%,0.86,2,Diesel,,246,<0.01,YES,0.28,1.77,<0.001,<0.001,<0.001,
05/27/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,P1 N – Sumps/Wells/Trenches (clean truck),OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,6,252,>90%,90.0%,1,2.07,All Groundwater,YES,858,<0.01,10%,0.76,"7,457.5",Remediation Oil,YES,72,0.54,YES,0.93,580.76,<0.001,<0.001,-,
05/27/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,P1 N - Monitoring Trenches North of Pond/Swale,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,6,252,>90%,90.0%,1,2.07,All Groundwater,YES,858,<0.01,10%,0.76,"7,457.5",Remediation Oil,YES,72,0.54,YES,0.93,580.76,<0.001,<0.001,<0.001,
05/27/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 775 - SUMP / WATER DRAW,OILY WATER,PLANT 1 - VAC PAD/JOE R,YES, VAC PAD,NO,NO,45,"1,890",>90%,95.5%,1,24,Crude,NO,"6,827",0.16,5%,0.79,"2,400",Crude,NO,254,0.61,YES,7.08,109.27,<0.001,<0.001,-,
05/27/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 3801 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD/JOE R,NO, VAC PAD,NO,YES,60,"2,520",>90%,95.5%,1,0.1,Ultra Low Sulfur Diesel,NO,"9,103",<0.01,5%,0.84,10,Ultra Low Sulfur Diesel,NO,360,<0.01,YES,9.46,0.48,<0.001,<0.001,<0.001,
05/27/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 58 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD/JOE R,YES, VAC PAD,NO,NO,45,"1,890",>90%,95.5%,1,10.5,TK-4516 Slop Oil Tank Aqueous,NO,"6,827",0.07,5%,0.82,"1,633.33",TK-4516 Slop Oil Tank,YES,263,0.43,YES,7.09,70.80,<0.001,<0.001,-,
05/27/2013,LV-2,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - DRUM D-322 CONTAINMENT - STORMWATER/WATER,WATER,PLANT 1 - VAC PAD/JOE R,NO, VAC PAD,NO,YES,2,84,99%,99.0%,1,<0.01,Stormwater,NO,315,<0.01,1%,0.85,0.03,Stormwater,NO,3,<0.01,YES,0.32,<0.001,<0.001,<0.001,<0.001,
05/27/2013,LV-2,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - FLARE SUMP,WATER,PLANT 1 - VAC PAD/JOE R,NO, VAC PAD,NO,YES,15,630,99%,99.0%,1,4.03,"Knockout Water, Fuel Gas (Hydrocraker)",NO,"2,359",<0.01,1%,0.73,"3,150","Knockout Water, Fuel Gas (Hydrocraker)",NO,17,0.05,YES,2.38,27.06,<0.001,<0.001,<0.001,
05/27/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - SPIDER BOX OMD,OILY WATER,PLANT 1 - VAC PAD/JOE R,YES, VAC PAD,NO,NO,20,840,>90%,90.0%,,4.42,"Spider Sump, Aqueous Layer",NO,#VALUE!,#VALUE!,10%,0.8,"2,152.08","Spider Sump, Oil Layer",NO,254,0.55,YES,#VALUE!,#VALUE!,#VALUE!,#VALUE!,-,
05/27/2013,LV-1,PLANT 2 - UNIT 210 - #2 OMD TANK FARM,PLANT 2 - TANK 6 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,120,"5,040",99%,95.5%,1,24,Crude,NO,"18,205",0.44,5%,0.79,"2,400",Crude,NO,678,1.63,YES,18.88,109.27,<0.001,<0.001,-,
05/28/2013,LV-4,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANK 4516,OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,60,"2,520",>90%,90.0%,1,10.5,TK-4516 Slop Oil Tank Aqueous,NO,"8,578",0.09,10%,0.82,"1,633.33",TK-4516 Slop Oil Tank,YES,781,1.28,YES,9.36,145.86,<0.001,<0.001,-,
05/28/2013,LV-4,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANK 4516 ,OIL,PLANT 1 - CENTRIFUGE MIX TANKS,YES,TO,NO,NO,60,"2,520",<10%,10.0%,1,10.5,TK-4516 Slop Oil Tank Aqueous,NO,953,0.01,90%,0.82,"1,633.33",TK-4516 Slop Oil Tank,YES,"7,026",11.48,YES,7.98,"1,439.47",0.01,0.01,-,
05/28/2013,LV-4,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANK 4508 - DGF,OIL,PLANT 1 - CENTRIFUGE MIX TANKS,YES,TO,NO,NO,50,"2,100",10-30%,10.0%,1,4.08,TK-4507 Waste Water Tank,YES,794,<0.01,90%,0.85,509.58,TK-4507 Waste Water Tank,NO,"6,076",3.1,YES,6.87,451.14,<0.001,<0.001,-,
05/28/2013,LV-7,METRO,Metro - East of the ditch,OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,5,210,>90%,90.0%,1,2.07,All Groundwater,YES,715,<0.01,10%,0.76,"7,457.5",Remediation Oil,YES,60,0.45,YES,0.78,580.76,<0.001,<0.001,-,
05/28/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,P1 N – Sumps/Wells/Trenches (clean truck),OILY WATER,PLANT 1 - VAC PAD,YES, VAC PAD,NO,NO,8,336,>90%,90.0%,1,2.07,All Groundwater,YES,"1,144",<0.01,10%,0.76,"7,457.5",Remediation Oil,YES,96,0.72,YES,1.24,580.76,<0.001,<0.001,-,
05/28/2013,LV-7,PLANT 1 - NORTH OF THE FENCELINE,P1 N - Monitoring Trenches North of Pond/Swale,OILY WATER,PLANT 1 - VAC PAD,NO, VAC PAD,NO,YES,9,378,>90%,90.0%,1,2.07,All Groundwater,YES,"1,287",<0.01,10%,0.76,"7,457.5",Remediation Oil,YES,108,0.81,YES,1.4,580.76,<0.001,<0.001,<0.001,
05/28/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 62 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD/BILL P,NO, VAC PAD,NO,YES,2,84,>90%,95.5%,1,0.02,Diesel,NO,303,<0.01,5%,0.86,2,Diesel,NO,12,<0.01,YES,0.32,0.10,<0.001,<0.001,<0.001,
05/28/2013,LV-2,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 72 - SUMP / WATER DRAW,OILY WATER,PLANT 1 - VAC PAD/BILL P,NO, VAC PAD,NO,YES,3,126,>90%,95.5%,1,0.1,Ultra Low Sulfur Diesel,NO,455,<0.01,5%,0.84,10,Ultra Low Sulfur Diesel,NO,18,<0.01,YES,0.47,0.48,<0.001,<0.001,<0.001,
